"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"offsides",760468,"2026-06-25","Germany","Ecuador",0,8,2.09657650042265,1.6510989010989,1.92152352230863,2.09657650042265,1.6510989010989,1.92152352230863,2,0.383785083283667,0.32756891272642
"offsides",760469,"2026-06-25","Paraguay","Australia",0,2,1.75078492935636,1.6510989010989,1.67341842833705,1.75078492935636,1.6510989010989,1.67341842833705,2,0.272860299554367,0.248456646925282
"offsides",760469,"2026-06-25","Australia","Paraguay",0,9,0.94682103610675,1.6510989010989,1.35657923143412,0.94682103610675,1.6510989010989,1.35657923143412,1,0.374577764259389,0.551246469287397
"offsides",760470,"2026-06-25","Turkey","United States",2,2,1.8936420722135,1.6510989010989,1.69674357252791,1.30978525861138,1.34136394786191,1.33246901611456,2,0.189711219229466,0.244290491387876
"offsides",760470,"2026-06-25","United States","Turkey",5,6,1.47777222777223,1.6510989010989,1.63231405982615,4.31258545934636,3.93138530938861,3.96981241937347,1,0.0520503137779532,0.0382111424147296
"offsides",760471,"2026-06-25","Japan","Sweden",3,10,1.5503663003663,1.6510989010989,1.85993052508229,2.0266520921095,1.93853516963156,1.79007258954673,2,0.292802016893998,0.198242076803173
"offsides",760471,"2026-06-25","Sweden","Japan",2,7,1.77129120879121,1.6510989010989,1.53426279677634,1.32102083510173,1.34136394786191,1.37130997135693,2,0.222249264553862,0.298579209183
"offsides",760472,"2026-06-25","Tunisia","Netherlands",2,8,2.09657650042265,1.6510989010989,1.57668937351576,1.30911212787935,1.34136394786191,1.35918192299758,2,0.14477728139755,0.283549668319073
"offsides",760472,"2026-06-25","Netherlands","Tunisia",1,7,1.60462454212454,1.6510989010989,1.98992904310548,1.13173474304896,1.14965783420043,1.30183006173571,2,0.227110999445806,0.34959001428381
"offsides",760473,"2026-06-25","Curaçao","Ivory Coast",2,2,1.60792778649921,1.6510989010989,1.46170712909642,1.35118244534953,1.34136394786191,1.39564427132644,2,0.272874399682259,0.325724244993967
"offsides",760473,"2026-06-25","Ivory Coast","Curaçao",1,2,1.32221350078493,1.6510989010989,1.7770180418424,1.04290627407043,1.14965783420043,1.20208133974315,1,0.0710460513545826,0.0286089382521143
"offsides",760474,"2026-06-26","Senegal","Iraq",1,9,2.3031914893617,1.64893617021277,2.31449695212013,1.46889572418916,1.14880583556352,1.47530458749501,2,0.448740681004686,0.452222712861814
"offsides",760474,"2026-06-26","Iraq","Senegal",0,2,1.32066869300912,1.64893617021277,1.40596950832682,1.32066869300912,1.64893617021277,1.40596950832682,1,0.537352435445335,0.569829794360805
"offsides",760475,"2026-06-26","Norway","France",1,2,1.17781155015198,1.64893617021277,1.3451144669486,1.01415345212395,1.14880583556352,1.04863535197808,1,0.094834396779424,0.0678654009024747
"offsides",760475,"2026-06-26","France","Norway",2,16,1.34498480243161,1.64893617021277,1.5414420148402,1.44536655562633,1.34182268147423,1.36915249225131,1,0.067883002653555,0.0458268997411458
"offsides",760476,"2026-06-26","Egypt","Iran",0,5,1.32446808510638,1.64893617021277,1.48605573298877,1.32446808510638,1.64893617021277,1.48605573298877,1,0.5388376514176,0.598668417688503
"offsides",760476,"2026-06-26","Iran","Egypt",3,8,1.78805237315876,1.64893617021277,1.77337844906611,1.83643093899236,1.94030463549309,1.84647855160062,2,0.217530068842136,0.221656934896073
"offsides",760477,"2026-06-26","New Zealand","Belgium",1,2,1.6063829787234,1.64893617021277,1.43604943321221,1.13239792417848,1.14880583556352,1.07415353893619,2,0.227651609227482,0.176860299188207
"offsides",760477,"2026-06-26","Belgium","New Zealand",1,12,1.36733416770964,1.64893617021277,1.66883624944443,1.05447118650617,1.14880583556352,1.1567097225533,1,0.0649155337171372,0.035519533340215
"offsides",760478,"2026-06-26","Cape Verde","Saudi Arabia",2,2,1.6063829787234,1.64893617021277,1.65907348451683,1.35156005019351,1.34182268147423,1.33970205569283,2,0.273394601440833,0.256098927659428
"offsides",760478,"2026-06-26","Saudi Arabia","Cape Verde",0,8,1.48036006546645,1.64893617021277,1.63868374299956,1.48036006546645,1.64893617021277,1.63868374299956,1,0.596670136864924,0.649256368235657
