"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"sot",760476,"2026-06-26","Iran","Egypt",4,8,3.07283142389525,3.98936170212766,3.76098708586038,1.76048755637642,1.63289055767398,1.64031513307264,3,0.165707924454806,0.0757660213785664
"sot",760477,"2026-06-26","New Zealand","Belgium",2,2,4.70668693009119,3.98936170212766,3.09723307731924,2.30186561335536,1.91524639528679,1.52936194343397,5,0.256671098142419,0.040534205474615
"sot",760477,"2026-06-26","Belgium","New Zealand",10,12,4.46745932415519,3.98936170212766,5.55047968025992,4.6036732654683,5.25746183819911,3.51604872434299,4,0.120975892167135,0.0384332764516797
"sot",760478,"2026-06-26","Cape Verde","Saudi Arabia",2,2,3.56382978723404,3.98936170212766,3.93010058217811,1.71530546868386,1.91524639528679,1.88591772477164,4,0.227601521024881,0.305539159466865
"sot",760478,"2026-06-26","Saudi Arabia","Cape Verde",3,8,3.22667757774141,3.98936170212766,3.96376385517758,1.5040780645312,1.63022744025449,1.62394119739637,3,0.140148366274845,0.0592732846238051
"sot",760479,"2026-06-26","Uruguay","Spain",1,10,4.12978723404255,3.98936170212766,2.57811309572834,2.71156134557765,2.60573045842725,1.63105532261256,4,0.34983230716098,0.0672077387275095
"sot",760479,"2026-06-26","Spain","Uruguay",1,10,4.72978723404255,3.98936170212766,5.55433920212152,3.17590701478246,2.60573045842725,3.83975974161937,5,0.261005810046029,0.423652706801977
"sot",760480,"2026-06-27","Croatia","Ghana",4,16,3.9047619047619,4,5.78541519311311,1.63402849694653,1.63287638586838,1.94210850864722,4,0.204570155510874,0.0293792808514912
"sot",760480,"2026-06-27","Ghana","Croatia",1,5,3.3,4,2.71050902649279,2.10607753152757,2.61370563888011,1.71337257658536,3,0.410334452044769,0.25902636310222
"sot",760481,"2026-06-27","Colombia","Portugal",6,6,4.09090909090909,4,3.95962226775305,2.2175570010875,2.26148504529076,2.28198167704884,4,0.172984674722027,0.194832310423189
"sot",760481,"2026-06-27","Portugal","Colombia",2,11,4.3125,4,3.65826412878061,2.08261161584499,1.92055845832016,1.7574338030362,4,0.390736647862693,0.247110117917447
"sot",760482,"2026-06-27","DR Congo","Uzbekistan",4,2,3.28571428571429,4,3.82127199196844,1.70543184856689,1.63287638586838,1.63699242478475,3,0.131263840512022,0.0704786626449855
"sot",760482,"2026-06-27","Uzbekistan","DR Congo",1,2,3.42857142857143,4,3.87307232560545,2.1964277472788,2.61370563888011,2.51902425093647,3,0.443208479926739,0.551606878499338
"sot",760483,"2026-06-27","Jordan","Argentina",1,2,4,4,1.94005846293458,2.61370563888011,2.61370563888011,1.27734035478012,4,0.320956104517311,0.0174836001551956
"sot",760483,"2026-06-27","Argentina","Jordan",4,13,5.33333333333333,4,8.83522378675891,1.81548142939459,1.63287638586838,3.29829187701977,5,0.379369301909587,0.882127126481629
"sot",760484,"2026-06-27","Algeria","Austria",5,2,4.14285714285714,4,3.90888860822081,1.82342048098339,1.85601993718259,1.88011490014951,4,0.164892923698213,0.203824966628175
"sot",760484,"2026-06-27","Austria","Algeria",3,2,3.57142857142857,4,3.96319560701351,1.54429101321796,1.63287638586838,1.62380306231747,4,0.229152785308473,0.312823927847183
"sot",760485,"2026-06-27","Panama","England",2,5,3.3,4,2.39551965476068,1.60530224361508,1.92055845832016,1.34146647097038,3,0.410334452044769,0.184144187268313
"sot",760485,"2026-06-27","England","Panama",6,14,4.57894736842105,4,6.39191969399622,2.02938374350229,2.26148504529076,1.84096303680093,5,0.267482726941996,0.0557007172175591
"sot",760486,"2026-06-28","South Africa","Canada",1,3,3.7359375,3.9775,3.19985065021389,2.41793870889539,2.5968465187702,2.03674651330553,4,0.263499315281488,0.157964139898955
"sot",760486,"2026-06-28","Canada","South Africa",7,6,4.17159090909091,3.9775,4.86614535795402,2.69866993798425,2.83808699245678,2.31519190645952,4,0.160548497379254,0.0808382188424602
"sot",760487,"2026-06-29","Brazil","Japan",7,13,6.71600331674959,3.97761194029851,5.39170974244181,1.90971204630357,2.83800193185939,2.12283331642643,7,0.242875784115279,0.494152996964529
"sot",760487,"2026-06-29","Japan","Brazil",2,11,3.80550373134328,3.97761194029851,3.33601311678259,1.82575417342701,1.90939587242859,1.61960746458646,4,0.278404499114669,0.182845218025391
"sot",760488,"2026-06-29","Netherlands","Morocco",2,8,4.29908151549943,3.97761194029851,3.81287722227548,2.07542589838553,1.90939587242859,1.82925624166221,4,0.387731511358469,0.27999559629163
"sot",760488,"2026-06-29","Morocco","Netherlands",5,13,3.43822553897181,3.97761194029851,3.62999890693925,2.05093974873322,1.86169556200589,1.97132891393105,3,0.110505921459243,0.0884888054241601
"sot",760489,"2026-06-29","Germany","Paraguay",6,9,6.13486140724947,3.97761194029851,5.3452845664112,1.83018769484564,2.27277340701901,1.86724708162135,6,0.180003569491088,0.308698551105532
"sot",760489,"2026-06-29","Paraguay","Germany",3,3,3.11100746268657,3.97761194029851,3.10678937644668,1.49792708175769,1.62732653688176,1.49777933135806,3,0.159029566747567,0.159756317225538
"sot",760490,"2026-06-30","Ivory Coast","Norway",5,3,3.61274509803922,3.98039215686275,3.10703782251376,1.97789734909566,1.86098216805748,2.22618054699801,4,0.26266758642099,0.388460420151902
"sot",760490,"2026-06-30","Norway","Ivory Coast",4,3,4.48774509803922,3.98039215686275,4.82867442251194,1.66039744730577,1.63292460194084,1.70844031961109,4,0.118589180375716,0.0840441275368181
"sot",760491,"2026-06-30","Mexico","Ecuador",3,10,4.06013071895425,3.98039215686275,4.00398629013145,1.64824467853601,1.62801058713842,1.63387444714745,4,0.334301671311414,0.321838684695046
