match_id,competition_name,season_name,competition_stage,match_date,kick_off,referee_name,stadium_name,team_id,team_name,opponent_name,player_id,player_name,jersey_number,position_primary,positions_played,is_starter,minutes_played,shots,shots_on_target,goals,assists,key_passes,fouls_committed,fouls_won,yellow_cards,red_cards,xg_total
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,6349,Federico Julián Fazio,6,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,7464,Cristian Daniel Ansaldi,4,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,19597,Marcos Javier Acuña,8,Left Midfield,Left Back;Left Midfield,True,94.1,1,0,0,0,1,1,3,1,0,0.0371
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,28561,Nahuel Ignacio Guzmán Palomeque,1,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3094,Bamidele Alli,20,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3205,Kyle Walker,2,Right Center Back,Right Center Back,True,94.4,0,0,0,0,1,0,0,0,0,0.0
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3233,Raheem Sterling,10,Right Center Forward,Right Center Forward,True,94.4,2,1,0,1,1,6,2,0,0,0.4551
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3244,John Stones,5,Center Back,Center Back,True,94.4,2,2,2,0,0,0,1,0,0,0.702
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3293,Jesse Lingard,7,Right Center Midfield,Right Center Midfield,True,62.9,2,1,1,0,0,3,2,0,0,0.1474
7554,FIFA World Cup 2018,2018,Group Stage,2018-06-24,12:00:00.000,Ghead Grisha,Stadion Nizhny Novgorod (Nizhniy Novgorod),768,England,Panama,3308,Kieran Trippier,12,Right Midfield,Right Midfield,True,69.4,0,0,0,1,0,1,1,0,0,0.0
