question,source,match_id,date,team_a,team_b,n_prior,predicted_rate,actual,brier_wf,brier_naive
q5_goal_each_half,WC2026_ESPN,760501,2026-07-04,Colombia,Ghana,222,0.527027027027027,0,0.2777574872169466,0.25
q5_goal_each_half,WC2026_ESPN,760502,2026-07-04,Canada,Morocco,222,0.527027027027027,0,0.2777574872169466,0.25
q5_goal_each_half,WC2026_ESPN,760504,2026-07-05,Brazil,Norway,225,0.52,0,0.27040000000000003,0.25
q5_goal_each_half,WC2026_ESPN,760506,2026-07-06,Portugal,Spain,226,0.5176991150442478,0,0.26801237371759734,0.25
q5_goal_each_half,WC2026_ESPN,760505,2026-07-06,Mexico,England,226,0.5176991150442478,1,0.2326141436291017,0.25
q5_goal_each_half,WC2026_ESPN,760507,2026-07-07,United States,Belgium,228,0.5175438596491229,1,0.23276392736226525,0.25
q5_goal_each_half,WC2026_ESPN,760508,2026-07-07,Switzerland,Colombia,228,0.5175438596491229,0,0.267851646660511,0.25
q5_goal_each_half,WC2026_ESPN,760509,2026-07-07,Argentina,Egypt,228,0.5175438596491229,1,0.23276392736226525,0.25
q5_goal_each_half,WC2026_ESPN,760510,2026-07-09,France,Morocco,231,0.5194805194805194,0,0.2698600101197503,0.25
q5_goal_each_half,WC2026_ESPN,760511,2026-07-10,Spain,Belgium,232,0.5172413793103449,1,0.23305588585017833,0.25
q5_goal_each_half,WC2026_ESPN,760512,2026-07-11,Norway,England,233,0.51931330472103,0,0.26968630846027736,0.25
q5_goal_each_half,WC2026_ESPN,760513,2026-07-12,Argentina,Switzerland,234,0.5170940170940171,1,0.2331981883263934,0.25
q7_stoppage_goal,AFCON2023,3920393,2024-01-16,Tunisia,Namibia,7,0.2857142857142857,0,0.08163265306122448,0.25
q7_stoppage_goal,AFCON2023,3920392,2024-01-16,Burkina Faso,Mauritania,7,0.2857142857142857,1,0.5102040816326531,0.25
q7_stoppage_goal,AFCON2023,3920391,2024-01-16,Mali,South Africa,7,0.2857142857142857,0,0.08163265306122448,0.25
q7_stoppage_goal,AFCON2023,3920395,2024-01-17,Congo DR,Zambia,10,0.3,0,0.09,0.25
q7_stoppage_goal,AFCON2023,3920394,2024-01-17,Morocco,Tanzania,10,0.3,0,0.09,0.25
q7_stoppage_goal,AFCON2023,3920397,2024-01-18,Equatorial Guinea,Guinea-Bissau,12,0.25,1,0.5625,0.25
q7_stoppage_goal,AFCON2023,3920396,2024-01-18,Egypt,Ghana,12,0.25,1,0.5625,0.25
q7_stoppage_goal,AFCON2023,3920398,2024-01-18,Côte d'Ivoire,Nigeria,12,0.25,0,0.0625,0.25
q7_stoppage_goal,AFCON2023,3920399,2024-01-19,Cape Verde Islands,Mozambique,15,0.3333333333333333,0,0.1111111111111111,0.25
q7_stoppage_goal,AFCON2023,3920400,2024-01-19,Senegal,Cameroon,15,0.3333333333333333,1,0.44444444444444453,0.25
q7_stoppage_goal,AFCON2023,3920401,2024-01-19,Guinea,Gambia,15,0.3333333333333333,0,0.1111111111111111,0.25
q7_stoppage_goal,AFCON2023,3920404,2024-01-20,Tunisia,Mali,18,0.3333333333333333,0,0.1111111111111111,0.25
q7_stoppage_goal,AFCON2023,3920403,2024-01-20,Mauritania,Angola,18,0.3333333333333333,0,0.1111111111111111,0.25
q7_stoppage_goal,AFCON2023,3920402,2024-01-20,Algeria,Burkina Faso,18,0.3333333333333333,1,0.44444444444444453,0.25
q7_stoppage_goal,AFCON2023,3920407,2024-01-21,South Africa,Namibia,21,0.3333333333333333,0,0.1111111111111111,0.25
q7_stoppage_goal,AFCON2023,3920405,2024-01-21,Morocco,Congo DR,21,0.3333333333333333,0,0.1111111111111111,0.25
q7_stoppage_goal,AFCON2023,3920406,2024-01-21,Zambia,Tanzania,21,0.3333333333333333,0,0.1111111111111111,0.25
q7_stoppage_goal,AFCON2023,3920409,2024-01-22,Guinea-Bissau,Nigeria,24,0.2916666666666667,0,0.08506944444444446,0.25
q7_stoppage_goal,AFCON2023,3920408,2024-01-22,Equatorial Guinea,Côte d'Ivoire,24,0.2916666666666667,0,0.08506944444444446,0.25
q7_stoppage_goal,AFCON2023,3920410,2024-01-22,Mozambique,Ghana,24,0.2916666666666667,1,0.501736111111111,0.25
q7_stoppage_goal,AFCON2023,3920411,2024-01-22,Cape Verde Islands,Egypt,24,0.2916666666666667,1,0.501736111111111,0.25
q7_stoppage_goal,AFCON2023,3920413,2024-01-23,Gambia,Cameroon,28,0.32142857142857145,1,0.46045918367346944,0.25
q7_stoppage_goal,AFCON2023,3920412,2024-01-23,Guinea,Senegal,28,0.32142857142857145,0,0.10331632653061226,0.25
q7_stoppage_goal,AFCON2023,3920415,2024-01-23,Mauritania,Algeria,28,0.32142857142857145,0,0.10331632653061226,0.25
q7_stoppage_goal,AFCON2023,3920414,2024-01-23,Angola,Burkina Faso,28,0.32142857142857145,1,0.46045918367346944,0.25
q7_stoppage_goal,AFCON2023,3920417,2024-01-24,Namibia,Mali,32,0.34375,0,0.1181640625,0.25
q7_stoppage_goal,AFCON2023,3920416,2024-01-24,South Africa,Tunisia,32,0.34375,0,0.1181640625,0.25
q7_stoppage_goal,AFCON2023,3920419,2024-01-24,Zambia,Morocco,32,0.34375,0,0.1181640625,0.25
q7_stoppage_goal,AFCON2023,3920418,2024-01-24,Tanzania,Congo DR,32,0.34375,0,0.1181640625,0.25
q7_stoppage_goal,AFCON2023,3922237,2024-01-27,Angola,Namibia,36,0.3055555555555556,0,0.09336419753086421,0.25
q7_stoppage_goal,AFCON2023,3922238,2024-01-27,Nigeria,Cameroon,36,0.3055555555555556,0,0.09336419753086421,0.25
q7_stoppage_goal,AFCON2023,3922240,2024-01-28,Egypt,Congo DR,38,0.2894736842105263,1,0.5048476454293629,0.25
q7_stoppage_goal,AFCON2023,3922239,2024-01-28,Equatorial Guinea,Guinea,38,0.2894736842105263,1,0.5048476454293629,0.25
q7_stoppage_goal,AFCON2023,3922242,2024-01-29,Senegal,Côte d'Ivoire,40,0.325,0,0.10562500000000001,0.25
q7_stoppage_goal,AFCON2023,3922241,2024-01-29,Cape Verde Islands,Mauritania,40,0.325,0,0.10562500000000001,0.25
q7_stoppage_goal,AFCON2023,3922244,2024-01-30,Mali,Burkina Faso,42,0.30952380952380953,0,0.09580498866213152,0.25
q7_stoppage_goal,AFCON2023,3922243,2024-01-30,Morocco,South Africa,42,0.30952380952380953,1,0.4767573696145125,0.25
q7_stoppage_goal,AFCON2023,3922356,2024-02-02,Congo DR,Guinea,44,0.3181818181818182,0,0.1012396694214876,0.25
