"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"cards",760477,"2026-06-26","New Zealand","Belgium",2,2,1.39703647416413,1.55585106382979,1.45688404460705,1.42147727701195,1.36495283670581,1.39743134714079,1,0.0611715572489427,0.0542708467104689
"cards",760477,"2026-06-26","Belgium","New Zealand",0,12,1.63407384230288,1.55585106382979,0.978581451942071,1.63407384230288,1.55585106382979,0.978581451942071,2,0.23620109178851,0.0657216202039359
"cards",760478,"2026-06-26","Cape Verde","Saudi Arabia",1,2,1.53989361702128,1.55585106382979,1.15844426228434,1.10818028283818,1.11382835998783,1.0113663105201,2,0.207422751400146,0.103879903302894
"cards",760478,"2026-06-26","Saudi Arabia","Cape Verde",3,8,1.98301963993453,1.55585106382979,1.21889075878541,1.72091684823906,2.02154242153196,2.41682653486651,2,0.168609970030062,0.430087461580238
"cards",760479,"2026-06-26","Uruguay","Spain",4,10,1.38528368794326,1.55585106382979,1.53980201960224,3.25971772827265,2.96581407880988,2.99124045210492,1,0.062626461915686,0.045977458316204
"cards",760479,"2026-06-26","Spain","Uruguay",1,10,0.851950354609929,1.55585106382979,0.753876203429881,1.01217737769764,1.11382835998783,1.03640331431665,1,0.181972316754362,0.221407052111422
"cards",760480,"2026-06-27","Croatia","Ghana",1,16,1.46956308296514,1.57216494845361,0.909829109377592,1.08459794882654,1.11971133090952,1.00432759837669,1,0.0529119448028871,0.162081137761277
"cards",760480,"2026-06-27","Ghana","Croatia",1,5,1.7860824742268,1.57216494845361,1.64835148207972,1.20605781466017,1.11971133090952,1.14857579537196,2,0.284098943931189,0.240634579852066
"cards",760481,"2026-06-27","Colombia","Portugal",1,6,1.89643861293346,1.57216494845361,1.35436819322887,1.25646089991929,1.11971133090952,1.0510331256985,2,0.319494080726471,0.153909705810467
"cards",760481,"2026-06-27","Portugal","Colombia",0,11,1.42880154639175,1.57216494845361,1.29637676975476,1.42880154639175,1.57216494845361,1.29637676975476,1,0.578214403186138,0.527771694574582
"cards",760482,"2026-06-27","DR Congo","Uzbekistan",3,2,1.40868924889543,1.57216494845361,1.21247215053313,2.17246973415866,2.00656356504941,2.42624749496144,1,0.0597624048126994,0.0884830473162262
"cards",760482,"2026-06-27","Uzbekistan","DR Congo",2,2,1.40868924889543,1.57216494845361,1.21322699458317,1.41651710681216,1.36040489392539,1.51980668051769,1,0.0597624048126994,0.0883495662953404
"cards",760483,"2026-06-27","Jordan","Argentina",3,2,1.26583210603829,1.57216494845361,2.04199544496197,2.35040248347372,2.00656356504941,1.6919724469946,1,0.0795265610330452,0.0168401242837678
"cards",760483,"2026-06-27","Argentina","Jordan",0,13,2.10337915234822,1.57216494845361,0.919668672488172,2.10337915234822,1.57216494845361,0.919668672488172,2,0.385955639380267,0.0550944012167034
"cards",760484,"2026-06-27","Algeria","Austria",0,2,1.26583210603829,1.57216494845361,1.22757571561673,1.26583210603829,1.57216494845361,1.22757571561673,1,0.515517479428697,0.499846118793707
"cards",760484,"2026-06-27","Austria","Algeria",1,2,1.55154639175258,1.57216494845361,1.22664361140636,1.11229428606703,1.11971133090952,1.02236194311942,2,0.21093468833243,0.120395457755528
"cards",760485,"2026-06-27","Panama","England",2,5,1.9860824742268,1.57216494845361,1.87307425081674,1.30690146964918,1.36040489392539,1.31105930058196,2,0.167924583118997,0.194877669415359
"cards",760485,"2026-06-27","England","Panama",1,14,0.940043407487792,1.57216494845361,0.754827704082522,1.00187263409356,1.11971133090952,1.03609346637192,1,0.152576859225585,0.220986114851365
"cards",760486,"2026-06-28","South Africa","Canada",0,3,1.8515625,1.5625,1.52525048262094,1.8515625,1.5625,1.52525048262094,2,0.305066690748876,0.203031308472623
"cards",760486,"2026-06-28","Canada","South Africa",2,6,1.89204545454545,1.5625,1.14667799218963,1.30987564522082,1.36307297530311,1.56608705359361,2,0.190108015435422,0.465095308546362
"cards",760487,"2026-06-29","Brazil","Japan",2,13,1.4332504145937,1.55970149253731,1.16759922752373,1.40650783100455,1.36385976906946,1.55084701127495,1,0.0568976733304643,0.096791271903841
"cards",760487,"2026-06-29","Japan","Brazil",3,11,1.17490671641791,1.55970149253731,1.24211362485783,2.48309992316021,2.01797760572367,2.38342969992729,1,0.0953869566295694,0.08338996924307
"cards",760488,"2026-06-29","Netherlands","Morocco",0,8,1.75373134328358,1.55970149253731,1.33085326782226,1.75373134328358,1.55970149253731,1.33085326782226,2,0.273796282448499,0.147508298061285
"cards",760488,"2026-06-29","Morocco","Netherlands",1,13,1.4332504145937,1.55970149253731,1.19514321234453,1.07330553251915,1.11520704052341,1.01687719117552,1,0.0568976733304643,0.0916034426320413
"cards",760489,"2026-06-29","Germany","Paraguay",2,9,1.12846481876333,1.55970149253731,1.05635539815046,1.57989571618588,1.36385976906946,1.63985321882593,1,0.104671370933586,0.120909760053746
"cards",760489,"2026-06-29","Paraguay","Germany",2,3,1.97481343283582,1.55970149253731,1.49728884363417,1.30701275438753,1.36385976906946,1.38312395390456,2,0.170458363417129,0.31218281242019
"cards",760490,"2026-06-30","Ivory Coast","Norway",0,3,1.47579656862745,1.56127450980392,1.44916691591654,1.47579656862745,1.56127450980392,1.44916691591654,1,0.5950632646953,0.585583401833628
